system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
0000000000000000025c_0,1038.503,0.5246342837504446,0.3396327284332155,0.572327,0.2760512,0.7541088,0.024787711362200482,1.5793979321609974E-4,2.526690231297035E-4,0.5943396,0.7153485,0.016620576,103.28672,16.274977,2.114363764496633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24314353058048,46.65144408218761]}"
0000000000000000025d_0,1512.2878,0.19398544733524178,0.1284978611371761,0.3242009,0.367761,0.055448044,0.12429008502569855,0.06147342034587014,0.08875386655524124,0.40860215,0.27470532,0.02638042,88.177124,23.206842,1.5376434954426645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11360646661045,46.74397055645192]}"
0000000000000000025e_0,649.77277,0.5005305914247444,0.3112237871433876,0.018518519,0.27194595,0.83210605,0.04513259173285581,7.944328475684159E-5,0.0025853775140125546,0.21052632,0.73300457,0.07716477,131.75096,24.93878,1.4659078489474564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54434864534576,47.19510449213674]}"
0000000000000000025f_0,956.9804,0.617007139490784,0.4106185111363613,0.45844504,0.24171647,0.7496312,0.03923408381170357,6.973209335292552E-5,1.5303711167824474E-4,0.3910891,0.745178,0.002357781,160.29349,38.140717,1.6567198851266827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95308209962015,46.643898233801]}"
00000000000000000260_0,1003.0544,0.27520546556447983,0.1687255487277891,0.5675676,0.3393711,0.29851505,0.046761020870305606,0.060230001640247444,0.06913711603633371,0.57961786,0.4308114,0.14712274,65.74436,25.606625,2.8183733055048132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04075309706836,46.837754672113995]}"
00000000000000000261_0,541.5021,0.46072965434147617,0.28801365736406087,0.2231405,0.29576662,0.73342305,0.011535436080701681,0.0010802799675024843,0.0012918834558455217,0.5521472,0.66816497,0.035455883,61.383835,8.1999655,1.4062422347715735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.28572824932961,46.62826754785733]}"
00000000000000000262_0,1086.5925,0.11105093151809395,0.08207120981117755,-0.09859155,0.38264996,0.029454023,0.0014280299489903734,4.3841413198428226E-4,4.56421478946663E-4,-0.101045296,0.1417163,0.11312069,104.194534,21.774872,1.3539695026687804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.9148092942348,46.82931050844327]}"
00000000000000000263_0,811.8386,0.44422077878644156,0.270126115943979,0.44067797,0.29334915,0.7779107,0.03980740213921781,1.1572646260749053E-4,0.004163986563024302,0.44347826,0.6449451,0.055091083,145.53209,33.899155,3.089421925777537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55342162971537,46.741634936713204]}"
00000000000000000265_0,1415.677,0.3215345508168013,0.2070526301438907,0.5677656,0.32501298,0.3281308,0.007886316410623373,4.74196022105175E-4,5.045302474877E-4,0.4,0.5213483,0.018841207,97.4479,26.067451,0.8910051496124137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24943173756932,46.92300479257694]}"
00000000000000000266_0,849.13043,0.18349169142373467,0.11069243047003818,0.23636363,0.33453515,0.32592148,0.014901637242068031,0.0013387216516600464,0.0014021421954922009,0.23809524,0.1916824,0.5729022,65.49856,39.918346,4.207628658854984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07470941480807,46.80766111009599]}"
00000000000000000267_0,2568.876,-0.12216369844659314,-0.05763002565328357,-0.038062282,0.356774,0.94301224,0.06267074715674721,7.448313229163617E-5,0.002329760443112061,-0.036697246,-0.054106183,-0.0479431,32.829395,6.95694,0.527317255978921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69355881403801,46.840090291852704]}"
00000000000000000268_0,825.86993,0.4626659957881324,0.3029317165602304,0.176,0.32177445,0.5920418,0.01116504371271716,0.0023580034377592707,0.00314031521246938,0.34351146,0.48101905,-0.055755556,64.38641,27.5428,1.4052810087593568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75176964444896,47.18567218165349]}"
00000000000000000269_0,627.9912,0.6537421261873565,0.42946794156067375,0.46058092,0.22960724,0.73856974,0.033001779929794674,1.2064955839186098E-4,7.843004041478974E-4,0.45833334,0.75039196,0.04282826,22.406963,12.861201,0.9996548633078524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98506212373479,46.87772970225731]}"
0000000000000000026a_0,274.5683,0.08760062355344506,0.04678911905859373,-0.5945946,0.3443689,0.41050515,0.007691400633002902,0.00488090054907242,0.0044966017482103715,0.040650405,0.26068744,-0.028430954,68.76634,11.301677,3.5699038850754894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8362112811562,47.299309065094604]}"
0000000000000000026b_0,1358.2102,0.4208352740220045,0.2663793275964776,0.29787233,0.27799228,0.7089883,0.03816829291290332,1.596060964093038E-4,9.146141239950722E-4,0.1826087,0.7083175,0.104839265,31.128725,13.524508,0.7464910135517894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63876158170672,46.9993615917271]}"
0000000000000000026c_0,1117.135,0.4129020929091306,0.26225805392029233,0.6,0.2843016,0.6271434,0.005171859135233949,4.298127465175994E-4,0.0010788871500995167,0.5202312,0.66085273,0.004748702,113.40326,27.930674,0.6306912016469346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06330081069976,46.998912434085035]}"
0000000000000000026d_0,1630.2161,0.37150596550329645,0.23032800152088334,0.45132744,0.30025938,0.6174113,0.03024473289304692,9.88027756668508E-4,0.0014696370376139356,0.3448276,0.6238882,0.03438948,141.13693,50.778378,2.897793943637339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56285394019862,46.86506345675123]}"
0000000000000000026e_0,1890.5529,0.33243059138761755,0.2231280267908065,0.1736111,0.32637364,0.418869,0.059498833821337645,4.6732638661128867E-4,4.4306536442662026E-4,0.17197452,0.43997395,-0.3125706,37.88859,4.745434,0.7850308220875746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.657356708088,46.91051821012768]}"
00000000000000000270_0,613.82007,0.669647730121705,0.43749076926891317,0.49347258,0.27629235,0.8491548,0.04536755181643196,5.655872572951637E-5,1.787963521886482E-4,0.5180723,0.7915152,0.04284829,8.52229,2.16621,0.3048973329963876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9949435918601,46.88743150732581]}"
00000000000000000271_0,869.7178,0.4270243518063965,0.2766345938948593,0.18596491,0.31958315,0.46149653,0.008184758638344706,0.0036639486284850697,0.003567787986956228,0.17487267,0.55970955,-0.051951766,131.77391,34.608673,0.2384894925312661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.36370201599118,46.7055226622916]}"
00000000000000000272_0,598.0709,0.5334709782627174,0.3369211517293047,0.36296296,0.2731893,0.84283394,0.017308847361454913,6.522427299771039E-5,9.65842816496032E-5,0.41860464,0.75491995,0.07485473,123.79073,25.605778,3.121633107030341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92442584205673,46.574548293866975]}"
00000000000000000273_0,1324.5381,0.19643964083124896,0.11293742434295972,0.093023255,0.33356354,0.72695816,0.03142993215135329,4.996843723708011E-4,0.002331668181882074,0.14754099,0.46002245,0.06613873,152.46812,34.034237,0.9610431984294487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63813276100784,46.899468932133004]}"
00000000000000000274_0,498.93832,0.8662707570503471,0.5896033261534104,0.58208954,0.24282788,0.83613175,0.024201826795278752,8.021802115896204E-4,0.0010096460806501284,0.55820894,0.81875265,-0.02526933,134.43814,36.429737,0.5162634946206136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.49243059620551,46.77586074903816]}"
00000000000000000275_0,1025.7953,0.6800196641166187,0.44329679139003536,0.591623,0.26621163,0.8446703,0.06274284599396387,7.0674745582755E-5,0.023324423241408265,0.5706806,0.78066564,-0.026817441,74.41732,20.321175,1.1787032858323112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93287000572745,46.932167608474956]}"
00000000000000000276_0,1360.3782,0.6531873203135028,0.42847176588238745,0.53953487,0.23751388,0.8327044,0.05659128079684613,2.4511128787985115E-4,0.019204245888946758,0.52662724,0.77676797,-0.021306455,52.60507,22.753284,0.4494063231291492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0165929902074,46.840090291852704]}"
00000000000000000277_0,480.69333,0.7477229212408689,0.498028603257679,0.53571427,0.28006974,0.7964296,0.016277612222706257,0.001734330024426356,0.0015480845619282313,0.5555556,0.80204004,0.017328382,44.43459,11.800538,1.6080849810506028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.22230719027077,46.75546899208865]}"
