system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000001515_0,1784.066,0.06718738980384316,0.04040073372718922,-0.11888112,0.35375,-0.12469304,0.05758392279942517,1.6269312896501076E-4,3.904630542988716E-5,-0.13099042,0.094796866,-0.011486769,141.34279,36.13784,0.9459871512532958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36756019743103,46.40297007460015]}"
00000000000000001516_0,1973.0598,0.01283639476731699,0.008206376861599196,-0.08839779,0.36231884,0.17902575,0.11159758034011537,0.016285891121481377,1.6616389929180117E-4,-0.1017964,0.02240127,-0.08070837,63.5186,20.655445,0.7700533342275905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42550153325675,46.46450467156234]}"
00000000000000001517_0,1916.0402,0.04665158873804799,0.026567475267824436,-0.17886178,0.36558327,0.20645906,0.08474613143826229,3.0594068395839447E-4,2.4758258946731837E-4,-0.1627907,0.05444521,-0.08929002,119.16773,31.018803,1.4450241750088977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42729816382499,46.46342669322139]}"
00000000000000001518_0,1948.6072,0.16042514461301383,0.10350082734024946,-0.057401814,0.34804958,0.22305085,0.04143754579742224,4.874420458402251E-4,5.504029366663887E-4,-0.04819277,0.20054385,-0.04587785,104.86915,43.55733,6.318408557608234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4258608593704,46.46701995435787]}"
0000000000000000151a_0,1843.2797,0.04830801148598661,0.029827438876433354,-0.082840234,0.3562047,0.19198665,0.11174725901821891,0.0017564468152220236,1.9953042892188744E-4,-0.08045977,0.047239263,-0.09844002,105.283356,24.331572,3.8486914394201315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43169990871718,46.47357765593194]}"
0000000000000000151e_0,2008.9697,0.05471260012320671,0.03494732493799524,-0.12053572,0.33666334,0.034683954,0.06666828165151134,0.0012124092745036189,2.0211318336449662E-4,-0.10130719,0.05191257,-0.026131012,113.04045,53.331493,0.7266644474937335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43610165360936,46.47860822152301]}"
0000000000000000151f_0,1718.8966,0.08653588025800145,0.05153376178841507,-0.2510288,0.35248187,0.14481342,0.0980524804791799,0.0024469424473224644,4.62702615024662E-4,-0.11363637,0.11212121,-0.008472867,133.47952,23.176102,3.7553800619263766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47203426497414,46.4642351769771]}"
00000000000000001520_0,1460.2959,0.09245563064751583,0.05722827452172674,-0.27118644,0.35516372,0.055257343,0.07234454474192312,3.707588404588126E-4,2.7834409472654993E-4,-0.22695035,0.12895174,-0.046071645,167.05627,31.92062,10.910418082080017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49718709292948,46.48579474379597]}"
00000000000000001521_0,1904.6816,0.09784930908976472,0.06263068605082611,-0.110320285,0.36405265,0.15696435,0.10818663743540048,6.490993215792495E-4,7.789214221351343E-4,-0.044444446,0.12903225,-0.15778208,123.21774,37.32271,1.2860378905726615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49997187031026,46.5048390278193]}"
00000000000000001522_0,1564.9915,0.10245107420341354,0.0662079571338754,-0.17582418,0.36491612,0.09651802,0.06073735457463682,2.361350481417529E-4,1.5930013441056712E-4,-0.13402061,0.12732579,-0.036795564,184.19977,32.97862,7.970859579468953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49305484262254,46.501155935154415]}"
00000000000000001523_0,1694.0145,0.10484511597924641,0.0627134726403964,-0.11553785,0.33742005,-0.01878453,0.06955824498526539,2.3673730338014094E-4,6.216428571953784E-5,-0.09701493,0.13386928,-0.036397547,197.569,49.38519,6.970956491973075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49548029388966,46.50151526126806]}"
00000000000000001524_0,2046.5177,0.10850930570378614,0.07827304871636231,-0.1563981,0.3773154,0.17926331,0.10494671064680224,0.00796187820250066,0.00104037752443914,-0.022680413,0.14660667,-0.21424702,103.88873,43.107555,3.678067896306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49673793528743,46.510947571751316]}"
00000000000000001525_0,2057.8347,0.02660141930391796,0.016133378311046553,-0.23469388,0.3587174,0.21150729,0.09815249709871059,0.00203202663263978,3.449558429731714E-4,-0.2372093,0.0374858,-0.043933444,84.06729,23.862644,4.172729998684845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50356513144673,46.51624763192762]}"
00000000000000001526_0,2244.3386,0.05508021137895329,0.033243043510098436,-0.12252964,0.3609262,0.17812061,0.06045818077108215,0.0035922770312279417,0.0029208476543638173,-0.14917128,0.066378064,-0.054405287,100.029144,33.200836,6.248164935168753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49296501109413,46.52271550197328]}"
00000000000000001527_0,2172.2715,0.03598630744832902,0.018390664766936404,-0.32240438,0.40008938,0.202627,0.11317364786801087,0.035980268483244676,0.0034128757825355044,-0.23247233,0.038535647,-0.11465688,149.90909,34.07924,3.502567358626005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4882039400883,46.527566404507525]}"
