system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000000881_0,1169.9397,0.4205361602399191,0.2662957571005471,0.0,0.26495725,0.7214156,0.00573343572717525,3.7329245871298156E-4,7.845798517344682E-4,0.08695652,0.67774737,0.16604963,79.11569,41.352837,1.0772216289577061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.92145682733728,47.14228355343052]}"
00000000000000000882_0,946.1053,0.2535451353007047,0.16897260189623065,0.3469388,0.33979827,0.3122708,0.005799776366637754,0.00747700313997246,0.006696129489085267,0.4065934,0.32336256,0.040685147,47.89574,6.7971296,1.7446295681645834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.93726717633778,47.22349125511492]}"
00000000000000000883_0,1068.6061,0.458495034477158,0.2923864391984201,0.443038,0.28342247,0.73812157,0.011624599332543827,2.163995477273417E-4,1.3903168136358834E-4,0.3607306,0.6852846,-0.031305045,64.37519,34.41845,0.8902770896772505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.80925724835076,47.33784679078333]}"
00000000000000000884_0,700.14874,0.3148632548431706,0.2073534391531533,0.083333336,0.3319403,0.20194003,0.021109148921364503,0.0036410576482520836,0.0024848096574489748,0.023076924,0.3396065,0.11939493,116.83104,19.784473,1.3666659277546345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.6772947331136,47.46298210986118]}"
00000000000000000885_0,363.21338,0.41046074169876867,0.24076351325236905,0.44660193,0.32238325,0.76935816,0.02452042956097606,5.5936057471006606E-5,3.3720350987920256E-4,0.52040815,0.69599366,0.15909445,68.57784,11.696435,0.7246830767124773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72859311011868,47.43567332522395]}"
00000000000000000886_0,1159.7173,0.1048005320275246,0.07269576074210071,-0.08108108,0.375,-0.03764479,0.01924726773259296,2.8327310605298986E-4,1.5617140032291553E-4,-0.088607594,0.14512397,0.1514163,23.992952,4.133508,0.3933981166405389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.78644004013412,47.0370010021317]}"
00000000000000000887_0,1768.757,0.4507127202980884,0.29712889645804236,0.31654677,0.2792683,0.6659063,0.10743980412839459,3.833625869633095E-4,0.0013202638017133506,0.27272728,0.6422304,-0.38459104,141.57787,21.01203,0.8645557823083135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.91067704392785,47.75026333772261]}"
00000000000000000888_0,1593.0002,0.26246635882028396,0.15682627668638693,0.45251396,0.31442407,0.71301794,0.05463872677661541,4.1874451787382583E-4,0.023473696572512637,0.45251396,0.5753188,0.012557715,94.16206,37.922813,1.9737005527640485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.87169016059707,47.587129282126504]}"
00000000000000000889_0,1174.0138,0.5529579387924474,0.35450825469662656,0.6528926,0.2770932,0.8743364,0.053074521783250825,5.492154822483997E-5,0.021215043391476618,0.6385542,0.75896186,-0.06149006,76.78117,26.70632,0.8102286002854493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68682144940712,47.32455172457836]}"
0000000000000000088a_0,1577.9115,0.3671610781147785,0.23777783761581212,0.10465116,0.31143552,0.38707298,0.013200027317452605,8.905225522105459E-4,9.308523622992282E-4,0.2173913,0.48399106,-0.06272593,192.86101,40.895084,0.5499934275099818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.8298286683571,47.45588541911664]}"
0000000000000000088b_0,579.5441,0.7518967198242228,0.511953770574107,0.46019417,0.24637678,0.77959186,0.019572747786640917,0.0021221796642163504,0.002055056876979433,0.4571949,0.782285,0.010755837,68.43182,20.588648,1.396464988125248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69481645543578,47.757090533881914]}"
0000000000000000088c_0,1069.369,0.40236371687357775,0.24869002834593334,0.3529412,0.2972637,0.7558946,0.06474687522604487,2.8276104455549067E-4,0.0324115892697765,0.443038,0.64803493,-0.173451,59.636295,19.31523,0.7752696667848702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40546910242088,47.43675130356489]}"
0000000000000000088d_0,681.3118,0.11389417357465478,0.07748554270490826,-0.046025105,0.38079953,-0.014540338,0.0033514531567119398,7.384882549050163E-4,7.562671800649209E-4,-0.044982698,0.1584995,0.083944425,68.51517,8.98156,1.351707549916906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.75832277174118,47.13159360154949]}"
0000000000000000088e_0,923.41644,0.08923374630554905,0.058834554131428574,-0.09297052,0.3788745,-0.019878997,0.03043541720214462,5.665552601854592E-4,3.4916706322268734E-4,-0.10619469,0.13579336,0.10037716,74.90628,10.253717,0.4094601207362785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.7449378740078,47.021370316188026]}"
0000000000000000088f_0,1062.0879,0.48708411866312173,0.32607936851795827,0.46015424,0.30636913,0.44971892,0.008534779728379101,6.898980605063443E-4,0.0020273339256048906,0.40992168,0.60340714,-0.017304659,171.89767,46.72938,3.335559439469278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07066699602954,47.437649618849015]}"
00000000000000000890_0,764.7181,0.717608476308438,0.4768304471778363,0.6551724,0.25386316,0.84731716,0.06314040354403254,7.971076255941512E-5,0.02179237661433764,0.63874346,0.80690646,-0.045233727,72.17181,27.126823,1.4142666791612188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69607409683356,47.54221351792052]}"
00000000000000000891_0,550.59485,0.5828378674396688,0.36610160860590185,0.5782313,0.27039105,0.81455857,0.06237615258339879,2.7734782936450486E-4,0.023421222661540342,0.61702126,0.76647836,-6.945729E-4,58.794968,19.579376,0.5154883256674829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62941910275188,47.63833325332131]}"
