system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000000e77_0,1849.1497,0.0050279348490594785,0.002836963093573841,-0.2746479,0.3551344,0.10552476,0.13534140108046033,0.0014355427452355032,1.5716997933701293E-4,-0.25581396,0.011579347,-0.056356248,117.63884,24.399654,0.9645792009390288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50563125660021,48.72179131749787]}"
00000000000000000e78_0,1745.3948,0.07761606632145189,0.04751194526169433,-0.11854103,0.36842105,-0.17355372,0.14709202276781363,0.0017365498841397306,1.1968384111998853E-4,-0.17507419,0.108312346,-0.058565922,175.7028,45.52239,3.956694805982318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51695002918012,48.728798176714]}"
00000000000000000e79_0,1659.0137,0.06361323910273213,0.03630347210628726,-0.18300654,0.35639256,0.061434545,0.18516390180152303,0.004443127350777745,1.592641431154328E-4,-0.20502092,0.08981132,-0.026126403,116.841034,24.511318,4.627716132548105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52620267660654,48.73041514422542]}"
00000000000000000e7a_0,1333.2749,0.045852670781925085,0.026743073400829598,-0.25461254,0.35403258,-0.111598976,0.1457070338661054,6.262641170485484E-4,7.185740052775141E-5,-0.21929824,0.10751445,-0.07481445,216.74963,41.35302,1.2777355743539773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51991446961772,48.73400840536189]}"
00000000000000000e7b_0,975.5876,0.07789979243347923,0.04410906497135847,-0.23222749,0.3597413,-0.04954715,0.17203801671456825,2.586539084629112E-4,1.8575368727324383E-4,-0.2254902,0.1468225,-0.057798777,129.21526,25.639978,1.182582640989562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51946531197565,48.739398297066614]}"
00000000000000000e7d_0,1721.1552,0.012201976480022482,0.006747468263346934,-0.10204082,0.34781334,0.029584922,0.17232703630993637,0.0325718043541348,2.9991170254972926E-5,-0.10204082,0.01655825,-0.08366033,123.71996,18.888298,1.0437213030594958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49449214707712,48.736972845799485]}"
00000000000000000e7e_0,1837.391,0.054658387346651544,0.03380066724030251,-0.072,0.36257908,-0.06935057,0.09386268069604818,9.433938985275482E-5,1.21433088307768E-4,-0.072,0.05365372,-0.05254268,178.40535,50.0542,2.630048223159388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47886146113345,48.73526604675966]}"
00000000000000000e80_0,1556.6129,0.06641407585581866,0.04174888145746258,-0.11678832,0.34900156,0.07509832,0.1411128241685201,0.026361040796208948,2.5507406107135033E-4,-0.11304348,0.065343894,-0.13749096,73.13163,26.677572,1.1937667340081857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47041729746273,48.72394727417976]}"
00000000000000000e81_0,1389.9049,0.04678985795408964,0.024879528766012182,-0.14173229,0.35332847,0.06377678,0.11212584624379214,0.007453775825127951,6.178145009276262E-4,-0.1368421,0.05767351,-0.01158851,149.70132,25.89483,2.4908717247372527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46439858505913,48.74362037890197]}"
00000000000000000e82_0,1285.9557,0.13643440698356202,0.07466940761513152,-0.16242662,0.3582358,-0.12336601,0.08622532667744279,6.595428167095047E-5,9.251911012655989E-5,-0.123809524,0.13735087,-0.15540016,93.841095,25.404272,0.9522587572628314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46296128060453,48.748920439078276]}"
00000000000000000e83_0,1381.0602,0.13539008746500933,0.07298682056287975,-0.19921105,0.3494154,-0.08776407,0.13165883446888374,3.734177577952437E-4,1.6544366884544467E-4,-0.1888668,0.14635904,-0.1853178,164.90416,23.398369,4.716389576345188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43996440933107,48.69825545705394]}"
00000000000000000e84_0,1376.7084,0.05833939422560168,0.030175466842736864,-0.21387284,0.33943054,-0.09602161,0.08030945575096496,0.0014261111185765799,1.8466639792165396E-4,-0.16853933,0.1056529,-0.060462445,198.90686,37.122253,2.581283974066983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44553396409262,48.69852495163917]}"
00000000000000000e85_0,730.1233,0.2862192649953433,0.17406918061105214,0.01734104,0.3644743,-0.116948545,0.022119067545901525,1.3891782497109373E-4,1.6888084916361762E-4,-0.06849315,0.35513145,-0.044722587,214.0656,31.492304,2.1580055992655556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4228065874044,48.69448253286063]}"
00000000000000000e86_0,1087.3014,0.2125678639629915,0.12253423055414414,-0.0863836,0.3565952,-0.10043042,0.01587278874403662,1.4620029722008012E-4,1.6109280809642468E-4,-0.07648725,0.2161236,-0.052222684,348.23764,67.75471,6.962098146777759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42478288102946,48.69780629941188]}"
00000000000000000e87_0,1267.8994,0.10588024834602418,0.05729524413462572,-0.20090294,0.35200226,-0.09085631,0.07981111582617562,1.354875765925516E-4,1.1420023862669312E-4,-0.18816067,0.13742235,-0.13339913,220.20103,29.71185,3.694855337697017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38534684005661,48.651183736166075]}"
