system:index,B,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B9,G,N,R,VH,VV,awei_nsh,awei_sh,constant,cti,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_max,nd_median,ndvi,ndvi_diff,ndwi,roughness,slope,tpi,tri,.geo
0000000000000000048f_0,141.0,0.1468,0.0014,0.2825,0.2065,0.1299,0.1234,0.1416,0.1518,0.1679,0.182,0.1789,0.0701,156.0,144.0,165.0,-24.663664407566046,-17.897895454664564,-1.2489999681711197,-0.3053250014781952,167,-1.1575445,496.83847,0.08845151569750878,0.05736544803720567,-0.067961164,0.37503162,-0.020333562,0.0013708689206254016,0.0014188046869938302,0.0010726160201595405,-0.047923323,-0.07096774,0.1094933,0.11239067,-0.24747968,14.928628,3.4708447,3,0.4389008137269854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24277963018498,45.77064594610842]}"
00000000000000000490_0,112.0,0.14345,0.0015,0.32215,0.2425,0.1357,0.14205,0.1893,0.188,0.2038,0.22835,0.2465,0.081,134.0,165.0,143.0,-25.615866383452364,-15.052866910059471,-1.448899995535612,-0.4227749928832054,176,-0.009824108,592.28394,0.10479645347227717,0.08102103663764171,0.071428575,0.39171395,0.048377253,0.011439411894531359,0.011454800589718574,0.006632063746668859,0.19727892,0.071428575,0.13981852,0.26895964,-0.25732213,11.004902,1.7005968,-23,0.5321777072169932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.71942571993881,45.76947813623906]}"
00000000000000000491_0,145.0,0.1557,0.0016,0.37255,0.2356,0.1619,0.18215,0.2634,0.2685,0.2935,0.32725,0.34405,0.11995,151.0,150.0,157.0,-24.777327280759124,-18.07116521844138,-1.4955125004053116,-0.5165249854326248,161,-1.1177546,324.6765,0.11789557519009536,0.10167516410244204,-0.022801302,0.40027982,0.22241938,0.01938865725312162,0.04430596010906864,0.04152183307098219,0.014836796,-0.040816326,0.13660501,0.39897144,-0.12915605,25.176176,9.002587,-2,0.41673219823057356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.79820797035609,45.62386122868329]}"
00000000000000000492_0,134.0,0.1465,0.0014,0.3259,0.2325,0.1327,0.1349,0.1664,0.179,0.1959,0.2144,0.2093,0.077,148.0,162.0,157.0,-25.331847880696102,-17.144910531319972,-1.4556999430060387,-0.390974972397089,167,-3.3292933,370.64432,0.08845724580483992,0.06330735493990058,0.015673982,0.378341,0.01378579,0.009952243105101606,0.0011762202207258126,0.0012634521488233972,0.03448276,0.012269938,0.11418685,0.11038103,-0.26902175,48.66412,6.0872474,40,2.1761406111303847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15088197661956,45.78744444192145]}"
00000000000000000493_0,114.0,0.1278,0.0012,0.2484,0.176,0.1105,0.1,0.1107,0.1169,0.1328,0.1488,0.1471,0.0504,130.0,146.0,137.0,-25.1725755764152,-15.355733875001585,-1.114375002682209,-0.27675000205636024,177,0.80575544,186.82693,0.09261616734473802,0.05893471732620836,0.03180212,0.37733498,-0.023350846,0.0027799382932828525,0.006358683143399697,0.006685289017588725,0.05226481,0.034843206,0.14987715,0.050694793,-0.2793959,0.9164261,0.30575234,0,0.758489232419777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.74664009876578,45.75312879806808]}"
00000000000000000494_0,139.0,0.1447,0.0014,0.2898,0.2218,0.129,0.1215,0.1393,0.1475,0.1627,0.1772,0.1768,0.0694,157.0,138.0,169.0,-26.75451394971562,-17.22460790261383,-1.3273499496281147,-0.32259998470544815,169,-0.004786984,508.98965,0.0897043142009789,0.05788300099835553,-0.1009772,0.3766034,-0.056085125,0.00734606065562918,9.606408669299642E-4,8.813033858980487E-4,-0.08280255,-0.10231023,0.11076345,0.0687852,-0.29066047,8.6421585,2.076809,0,0.10701154816583547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20433173602467,45.82670081983748]}"
00000000000000000497_0,161.0,0.14515,0.0016,0.31925,0.2133,0.13955,0.14135,0.17845,0.18085,0.1969,0.2154,0.2206,0.08405,176.0,170.0,187.0,-20.135647151666785,-9.914679021258745,-1.3533249571919441,-0.37017497047781944,222,-1.4547602,457.00458,0.08466063519273598,0.06108170784983058,-0.04761905,0.38456514,0.06880285,0.001518807892487102,0.0017400630772152238,0.0016343191609882258,-0.029508196,-0.06748466,0.104570426,0.10954788,-0.19330612,71.50105,19.93158,-9,2.574303956682028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.5757851060081,45.769028978597]}"
00000000000000000498_0,57.5,0.119,7.0E-4,0.0069,0.0047,0.0876,0.0615,0.0364,0.0304,0.0293,0.0271,0.0223,0.0075,45.0,12.5,27.5,-27.235518859886707,-16.96062878120692,0.19990000745747238,0.19637500552926213,177,0.5996944,81.467606,-0.060390620010166526,-0.02633220310416351,-0.375,0.3369272,0.6569343,0.05465118644263501,8.144309347434819E-4,0.009192457975048196,-0.35897437,-0.3846154,-0.22434783,0.038484752,0.8548673,0.005786682,0.0031918758,-4,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62419972554028,45.9177899896472]}"
00000000000000000499_0,94.5,0.12585,0.0014,0.21105,0.13125,0.10795,0.09735,0.10755,0.1191,0.1647,0.19485,0.2006,0.0672,96.0,115.5,97.5,-18.541935960312713,-11.34068666500929,-0.8658874928951263,-0.2989624962210655,144,1.4037654,259.13736,0.22448190793186823,0.14856705870626474,0.08450704,0.37765703,0.24590486,0.005693868491002218,9.001096983130841E-4,7.319249723264365E-4,0.45544556,-0.0043668123,0.30082005,0.098067254,-0.13020614,46.083923,13.104978,-75,0.31463289984384857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.5043690409206,45.801368328825305]}"
0000000000000000049a_0,93.0,0.1395,0.0013,0.2086,0.1411,0.1124,0.1025,0.1102,0.1265,0.1414,0.1532,0.1457,0.0605,104.0,102.0,117.0,-23.583881257466324,-14.080294474360233,-0.8488500118255615,-0.19807498902082443,147,1.7290777,241.35464,0.09207384169335599,0.057543125351944835,-0.06849315,0.36942482,0.08705882,9.955919118260284E-4,9.484075041937567E-4,9.105405540965495E-4,0.013888889,-0.07526882,0.11911555,0.15838203,-0.13928139,47.92694,24.702442,-75,1.7848547063117104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14010219321013,45.823017727172584]}"
0000000000000000049c_0,95.0,0.15135,0.00165,0.3626,0.2385,0.15145,0.1565,0.203,0.21265,0.22675,0.24985,0.2522,0.0844,126.0,191.5,135.0,-26.971500047603605,-16.887637665849944,-1.5433250069618225,-0.43912502378225327,172,-1.2377766,455.03098,0.09218146334665908,0.06852989354535077,0.17304747,0.3874156,0.07143313,0.013718304166808037,0.028538366026401366,0.030333361753386037,0.22402598,0.17757009,0.1059589,0.030756041,-0.20986205,11.819716,1.857359,1,0.5017268303749494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.60192608077597,45.62071712518887]}"
000000000000000004a0_0,154.0,0.15,0.0014,0.3355,0.2439,0.1619,0.1741,0.2386,0.2603,0.2788,0.3073,0.286,0.0856,177.0,172.0,187.0,-24.652339835852388,-14.95820162327561,-1.3878250271081924,-0.3960750326514244,148,1.1175338,282.1666,0.07882397938607484,0.06281539254996149,-0.04178273,0.39401323,0.15976714,0.004615668411555658,0.02104201603146268,0.021068327807702743,0.073954985,-0.016129032,0.10317865,0.28660175,-0.16264929,36.397934,3.8110182,11,3.9786422621666064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.31473468444295,45.69617560905491]}"
000000000000000004a1_0,120.0,0.14715,0.0015,0.2649,0.18555,0.1258,0.1187,0.14245,0.14655,0.16135,0.1765,0.18755,0.074,131.0,141.0,147.0,-26.719408705991675,-15.535734914748561,-1.1419500149786472,-0.3025124967098236,177,-1.3118458,266.1939,0.10261658076534572,0.0690639254370583,-0.020833334,0.38648406,0.036530763,0.0045873898042410885,0.0010038552556633656,0.0010533961642296787,0.0064935065,-0.042682927,0.12092086,0.090138294,-0.21480544,5.443152,0.9270956,5,0.3970124766901665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.77089918571885,45.709830001373525]}"
000000000000000004a2_0,62.0,0.1237,0.0011,0.1474,0.0571,0.0932,0.0852,0.0552,0.0825,0.2792,0.4051,0.4003,0.1013,81.0,178.0,54.0,-15.895816997514316,-9.666965484811069,-0.5059000430628657,-0.5296250144019723,178,-0.65538895,190.21095,0.8355932074662682,0.5533993050247021,0.5344828,0.27054796,0.7710843,0.07167460976342878,0.030083162946048125,0.039781631404064655,0.5622318,0.54042554,0.76510066,-0.18804339,0.18793212,1.0745733,0.26789552,0,0.14123253987938927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.77035562226654,45.75636273309092]}"
000000000000000004a4_0,131.0,0.141,0.0014,0.2825,0.2056,0.1261,0.1197,0.1395,0.1483,0.1631,0.1801,0.1776,0.0635,146.5,156.5,156.0,-23.60707965530836,-16.82512643120885,-1.2609999775886536,-0.31619998812675476,175,-0.80686986,204.835,0.08911444289649517,0.058777100473511146,0.0016,0.37866598,-0.015800204,0.0014018021409554395,9.534062190935157E-4,5.776912939272098E-4,0.010752688,0.003215434,0.120190874,0.08141491,-0.26518804,5.059468,0.614667,0,0.6186449411197532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06185893196331,45.73399468251634]}"
000000000000000004a5_0,125.0,0.14,0.0014,0.3062,0.2084,0.1254,0.1195,0.1468,0.1549,0.1703,0.1872,0.1848,0.0636,139.0,152.5,149.5,-25.049137230926608,-17.721180621506495,-1.3660999946296215,-0.36444999650120735,176,-0.11323903,215.51659,0.08443694996586812,0.05794193402559733,0.009933775,0.38983917,-0.006973501,0.0010717807544819975,0.004650985431082987,0.0042333700952503234,0.023809524,0.0034013605,0.11325883,0.07982142,-0.26942047,2.8436337,1.3434303,11,0.43817470433280925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06536236157139,45.701924826873274]}"
000000000000000004a7_0,114.0,0.137,0.0015,0.3078,0.2071,0.1195,0.1137,0.1364,0.1445,0.1699,0.1921,0.1904,0.0713,134.0,148.5,146.5,-26.418524619344872,-18.31625902246339,-1.39352498203516,-0.3953249976038933,191,-2.0462053,213.13506,0.12134286949586655,0.08323268329210254,0.006779661,0.38474023,0.02135829,0.002098903744071769,0.0026922985464513027,0.0020569315716034054,0.034129694,0.006779661,0.16705069,0.03419575,-0.29338104,25.37509,6.026551,11,0.34602349484585965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00858883561503,45.698870554907266]}"
000000000000000004ab_0,81.0,0.1259,0.001,0.0863,0.0502,0.0994,0.0904,0.0689,0.0947,0.2155,0.2483,0.2299,0.064,93.0,184.0,60.0,-20.820466688504805,-7.80677021058553,-0.17912499234080315,-0.16144999861717224,177,0.5863325,147.48293,0.44831813182789226,0.2708204866896063,0.5081967,0.30112097,0.6904842,0.11167445788898533,0.050516175591960644,0.055604329318645465,0.5123967,0.49387756,0.53480476,0.03049032,0.26953748,4.14398,5.0689316,-1,0.2903386267184456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.8061085705745,45.909615320561706]}"
000000000000000004ac_0,132.5,0.1462,0.0012,0.2178,0.1568,0.1474,0.1442,0.1672,0.1593,0.2131,0.2345,0.2221,0.0781,125.0,102.0,113.5,-16.081071378777185,-10.65480844258461,-0.7811250425875187,-0.1911500170826912,174,-0.7964783,110.021996,0.12256654748376389,0.08051726970425133,-0.05336427,0.37140366,0.24983194,0.008791173855937457,9.469060426775533E-4,0.001065303031652698,0.4859611,0.00777605,0.15544163,0.064894736,-0.024123512,3.2957125,0.31154773,0,0.3847244642336902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.71250411796923,45.820412612848635]}"
000000000000000004ad_0,132.0,0.16915,0.0015,0.39375,0.25575,0.1674,0.1808,0.2438,0.25535,0.2711,0.2974,0.29295,0.0957,149.0,156.0,165.0,-23.34555086298787,-16.612438705625173,-1.6283500269055367,-0.47458750754594803,183,-1.6538794,287.9653,0.081903025456716,0.06461649596845165,-0.028037382,0.38918918,0.115688816,0.007277366365662494,0.030089603878762673,0.029719963961662533,0.019354839,-0.01923077,0.087778546,0.015866637,-0.17056672,7.784316,1.3426957,22,0.3685536895399373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.82650490180585,45.65197849707623]}"
000000000000000004ae_0,95.5,0.1647,0.0016,0.3659,0.26005,0.1633,0.1748,0.22765,0.24285,0.2571,0.2818,0.2723,0.0978,133.0,192.5,140.5,-26.005305384407844,-17.285240604067695,-1.5476125627756119,-0.4220125451683998,182,0.09617107,415.27777,0.07897343576255422,0.060157258712401074,0.15615615,0.38205922,0.09026066,0.010194838803563451,0.02798737855662401,0.026642221960977673,0.18425196,0.13649851,0.09506515,0.019624531,-0.19595648,18.361248,5.665356,-3,0.7689190838181331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.60021928173614,45.642276692007734]}"
000000000000000004b0_0,113.0,0.14555,0.00155,0.34895,0.25105,0.13395,0.1332,0.1646,0.1844,0.2187,0.2456,0.24325,0.09745,129.0,149.0,139.0,-24.717445978877308,-18.890351809833195,-1.6141999624669552,-0.484112486243248,173,1.0780369,643.7465,0.16034984519307433,0.11466383525920731,0.034722224,0.38297623,0.07351772,0.014295215268969718,0.003184610743829114,0.0015761958146173032,0.22857143,0.06962025,0.18794934,0.15486564,-0.29627153,6.078749,2.8641298,19,1.0302235141929121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.60911260304893,45.77756297379614]}"
000000000000000004b2_0,111.5,0.15475,0.00155,0.3656,0.2473,0.1589,0.1796,0.2517,0.277,0.30045,0.33545,0.3208,0.11065,132.0,152.5,146.0,-25.616501325898383,-17.171338190377064,-1.504274956882,-0.48352500051259995,171,-1.8282623,448.9726,0.10538353885662084,0.08901269749318486,0.021775544,0.39139277,0.22886582,0.017108455460107523,0.030621761966307413,0.025364040466786614,0.036923077,0.020134227,0.12805127,0.45486733,-0.15022473,15.768624,4.02088,10,0.6733486878785164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.65133342140254,45.654763274457]}"
000000000000000004b4_0,137.0,0.1392,0.0014,0.2715,0.2018,0.1208,0.1109,0.128,0.1329,0.1434,0.1577,0.1549,0.056,148.0,152.0,160.0,-26.266849595076565,-14.648031631572447,-1.2360749766230583,-0.2919999845325947,175,-0.91542226,258.829,0.06613234620993277,0.042450799561141506,-0.025641026,0.38337505,-0.06958144,0.0012108624315823838,0.002696328089322635,0.0021411228165475913,-0.013245033,-0.039215688,0.09960446,0.06290534,-0.2927296,4.487503,0.94388837,16,0.5109854048841957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19984015960408,45.699768870191384]}"
000000000000000004b5_0,90.0,0.1138,0.0012,0.1482,0.0544,0.0881,0.0826,0.0481,0.0735,0.291,0.4537,0.4367,0.1204,117.0,215.0,84.0,-17.825083233888165,-11.783859222256616,-0.5211750296875834,-0.5963499927893281,176,1.4419922,183.91199,0.9125921748233876,0.6201452700439513,0.4381271,0.24497259,0.79718417,0.11653323849624084,0.003802970494217295,0.03532279862858208,0.45890412,0.4381271,0.8024883,-0.5919934,0.17202573,3.9548414,4.2457166E-5,1,0.1887265920339274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.99214966591563,45.738665921993764]}"
000000000000000004ba_0,77.0,0.1575,0.0014,0.2631,0.20495,0.1558,0.16725,0.2286,0.2501,0.28325,0.3241,0.3333,0.10955,93.0,175.0,61.0,-22.302473160666757,-13.246687451319394,-1.0303374752402306,-0.37191247195005417,178,0.028909255,192.69426,0.17036579223646287,0.13688856248792503,0.48305085,0.39363724,0.2265721,0.11892026526319192,0.03213440809293788,0.06158398780603366,0.51054853,0.4915254,0.1361161,0.6672994,-0.12401787,3.1130898,0.3040666,-3,0.19714851990984308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.60452662081806,45.77289173431871]}"
000000000000000004bb_0,125.5,0.15215,0.0016,0.39125,0.2494,0.1632,0.187,0.2659,0.2856,0.31295,0.3487,0.35055,0.1276,132.0,140.5,141.5,-24.970393324036568,-13.612365191407953,-1.5904875434935093,-0.5443499945104122,186,-1.8322355,462.84506,0.1228984819017381,0.10614736574326689,-0.0035460992,0.39295566,0.25341165,0.015555131744734833,0.0420393349706254,0.039321099252400335,0.010416667,-0.0035714286,0.14683582,0.52314496,-0.137281,9.4566555,3.7854552,11,0.43587551169780503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.65860977520391,45.63419185445066]}"
000000000000000004bf_0,126.0,0.1514,0.0015,0.3116,0.2283,0.13315,0.1291,0.1571,0.16765,0.1847,0.20295,0.197,0.07655,137.0,135.0,149.0,-24.67549163501124,-20.36525430013218,-1.4070750325918198,-0.3640750125050545,162,-2.3950047,367.54272,0.0874252014089075,0.059811629340209116,-0.049295776,0.3842852,-0.003021842,0.0032903432770298737,4.00080522679773E-4,3.3423872640216687E-4,-0.020895522,-0.045592707,0.114104316,0.066197954,-0.2700677,15.628565,10.648939,20,0.22521547646538062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.76550929401414,45.64461231174645]}"
000000000000000004c0_0,113.5,0.1358,0.0014,0.2786,0.1997,0.121,0.1128,0.1317,0.1393,0.1518,0.1657,0.1617,0.0622,131.0,147.5,140.5,-25.837223295652414,-16.697055464984743,-1.2528000138700008,-0.3073749989271164,181,-1.6996399,314.55728,0.07181157167160042,0.047007485661972326,0.024305556,0.38276333,-0.041941565,0.008078533018121146,0.005030391753391785,0.004382383658494726,0.032702237,0.018932875,0.09626842,0.08345244,-0.29078475,21.287174,8.495436,3,0.24133254672375004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.38597108647363,45.66509390022437]}"
000000000000000004c2_0,148.0,0.14005,0.0014,0.3105,0.21825,0.12345,0.11635,0.1376,0.15235,0.1714,0.18715,0.18815,0.0668,168.0,160.0,183.0,-20.248852616793332,-10.510106085956705,-1.423824992030859,-0.38821249082684517,192,-3.2023964,301.50357,0.11616683592716895,0.07786283374599767,-0.0670554,0.38341284,0.0014104821,0.0018646235841677152,0.002405900292848224,0.0021730326848435964,-0.006802721,-0.085365854,0.14719084,0.08849247,-0.30119056,70.07796,18.03673,-48,0.444902992624589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49008582790309,45.804512432319726]}"
000000000000000004c3_0,89.0,0.1187,9.0E-4,0.1787,0.0793,0.1002,0.098,0.069,0.1044,0.2937,0.3938,0.3982,0.0582,105.0,201.0,79.0,-17.5459344137171,-11.181606863902614,-0.6404250152409077,-0.5399750173091888,174,4.276136,81.30915,0.7759027118975087,0.5130205205519502,0.43571427,0.26646706,0.69017386,0.05110457823730723,2.2153772361871438E-4,0.007749454822182589,0.5858586,0.42028984,0.6929629,0.1178143,0.108825125,3.8374033,1.1143287,-16,0.41204794519106636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.73873492426553,45.87404203531057]}"
000000000000000004c4_0,124.0,0.1417,0.0014,0.286,0.2041,0.1207,0.1133,0.1328,0.15,0.1712,0.1897,0.1898,0.0699,149.0,159.0,170.0,-24.939450965661806,-14.878194582146996,-1.2995250336825848,-0.36077500134706497,135,-0.7987963,370.8617,0.1317797150397954,0.08828188192519859,-0.03343465,0.38222462,0.02008032,0.0011518380225200365,0.004368737276571649,0.004688429806551014,-0.018518519,-0.06744868,0.1690636,0.10815306,-0.2696734,36.38574,13.138413,9,0.4682780654049868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11045778883418,45.83002458638872]}"
000000000000000004c5_0,118.5,0.136,9.0E-4,0.0159,0.0113,0.1239,0.1299,0.064,0.0524,0.039,0.0401,0.0326,0.0099,151.5,14.5,98.5,-28.121996232504678,-17.765897754134915,0.41677496931515634,0.37307497789151967,175,2.9616725,81.562,-0.16107520023844302,-0.05601087742432076,-0.74336284,0.18250474,0.45257452,0.0288769768380058,0.0016472012978419048,0.004023336197577304,-0.7169811,-0.73636365,-0.33044234,0.06638256,0.8297003,2.1235747,0.0,-4,0.47784406080294445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.64629828152962,45.865777534696676]}"
000000000000000004c7_0,83.0,0.1303,0.0012,0.2518,0.1437,0.1104,0.1077,0.1079,0.1432,0.2644,0.3205,0.3143,0.0991,94.0,168.0,96.0,-15.582777961349262,-8.541422306229297,-1.0501500219106674,-0.5054250098764896,180,-0.9087684,163.74544,0.4551468564979325,0.3140155895878778,0.27272728,0.33926383,0.42287663,0.005917984216517306,0.004882821662371084,0.005043783350535791,0.3548387,0.28225806,0.48414376,-0.030008703,-0.13259865,9.882649,2.6846426,5,0.1832379173589927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63722529716001,45.9396190510513]}"
