system:index,B,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B9,G,N,R,VH,VV,awei_nsh,awei_sh,constant,cti,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_max,nd_median,ndvi,ndvi_diff,ndwi,roughness,slope,tpi,tri,.geo
00000000000000000014_0,63.0,0.1207,9.0E-4,0.0139,0.0102,0.0926,0.065,0.0425,0.0389,0.0365,0.03675,0.0307,0.0091,47.0,11.0,31.0,-27.05715338633911,-21.154564755193096,0.16867499076761305,0.1856499973218888,172,12.274421,188.65419,-0.04989851497932692,-0.021787548174598492,-0.47619048,0.35032487,0.485348,0.03830958410586849,6.956166303418998E-4,0.0012864973305188737,-0.47619048,-0.5121951,-0.16196094,0.03358218,0.7245509,1.1887505,0.0,-47,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.30090062906751,47.521821760971015]}"
00000000000000000015_0,111.0,0.1424,0.0016,0.2667,0.1948,0.1256,0.1162,0.1309,0.142,0.1579,0.1711,0.1724,0.0648,122.0,125.0,138.0,-23.811118189889733,-14.110982983956678,-1.1808000095188618,-0.29125000163912773,176,-2.047184,525.0996,0.10213625190132648,0.06484608847311024,-0.04942966,0.37644216,-0.014285714,0.00723428258358534,0.005511241660916653,0.005733518961880267,0.003921569,-0.04347826,0.13535354,0.09296875,-0.26165804,32.056488,3.540477,7,0.3906353345887962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.96411765476925,48.05048030567535]}"
00000000000000000016_0,112.0,0.1518,0.0016,0.2969,0.2287,0.1429,0.1435,0.1685,0.1775,0.1954,0.2145,0.2206,0.0743,131.0,129.0,147.0,-23.035219513406446,-15.96159708802912,-1.2976750060915947,-0.3317749910056591,175,-0.4088695,425.5356,0.11229897861619442,0.07634509441949355,-0.06521739,0.36909214,0.022953484,0.0031999447249004493,0.002678984301757182,0.0033427108063666276,-0.024911031,-0.057971016,0.12800199,0.15708467,-0.2368278,22.043865,10.282228,4,0.9162818988801021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.46834202374555,48.09440792306879]}"
00000000000000000017_0,80.0,0.134,0.0017,0.2378,0.1486,0.1056,0.0988,0.0923,0.1203,0.1934,0.2202,0.2119,0.0993,94.0,116.0,100.0,-17.48847130644062,-12.026246941028278,-1.0176249854266644,-0.35909998789429665,179,-1.8221284,1272.8687,0.30707610044701955,0.1945977552993774,0.074074075,0.33400738,0.24103083,0.0194607064023715,0.0023491365720183927,9.026244088293223E-4,0.35643566,0.09623431,0.372,0.20817745,-0.1897518,23.001858,5.4161587,25,0.17597434299795156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17540598387602,47.580391917495604]}"
00000000000000000018_0,60.0,0.1165,9.0E-4,0.0109,0.0085,0.0859,0.0583,0.0368,0.0321,0.0308,0.0313,0.0249,0.0096,52.0,10.0,34.0,-24.670379352853242,-22.576686750147758,0.1599999968893826,0.17582499934360385,171,15.892876,216.13863,-0.04946379727622281,-0.022201462732716948,-0.54545456,0.3558011,0.47780678,0.02395018109521473,6.6904492649561E-4,5.895253296996916E-4,-0.5,-0.54545456,-0.20159681,0.019398734,0.74626863,0.637365,0.0,-49,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17477716317714,47.76517537143899]}"
00000000000000000019_0,98.0,0.1393,0.0016,0.2749,0.1929,0.1255,0.1233,0.1408,0.1552,0.1934,0.2147,0.2173,0.0841,119.0,157.0,133.0,-22.71026671380128,-13.253080016144477,-1.1911999583244324,-0.3527749851346016,153,-1.9752209,876.5315,0.17062942350994342,0.11603525602112041,0.08275862,0.3670431,0.10270979,0.01944593270215032,0.0011501142435796745,0.0014307347971207612,0.1764706,0.06081081,0.21846484,0.1417147,-0.2177073,16.095469,2.8104234,20,0.001783626542117566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.80889334795526,48.009157802605856]}"
0000000000000000001a_0,114.5,0.1427,0.0016,0.2806,0.2061,0.1264,0.1233,0.1402,0.1604,0.1931,0.2134,0.2127,0.0827,131.5,155.0,148.5,-21.924748008780128,-16.903664860007915,-1.2491500452160835,-0.35682501271367073,177,0.24312943,808.19727,0.16389363021140935,0.11025389631226612,0.021416804,0.36753014,0.06657156,0.024680472034341663,0.00526866030234837,0.005606659596714591,0.04682274,0.018675722,0.21910863,0.18964377,-0.23312703,25.383959,2.346562,17,0.1852313040924209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.80817469572796,47.97376418041154]}"
0000000000000000001b_0,91.0,0.1314,0.0015,0.2434,0.1606,0.1134,0.0996,0.1006,0.1158,0.1492,0.1661,0.1641,0.0622,92.0,110.0,96.0,-20.317994866005833,-13.289452154979926,-1.0578749813139439,-0.2889999970793724,172,3.7612195,538.5484,0.1730811410380519,0.1037172804800891,0.067961164,0.3647959,0.07381776,0.008300015695683952,0.0024961154360440075,0.003683256098128246,0.13043478,0.04761905,0.23788351,0.05734247,-0.23393317,5.699904,0.9928385,-12,0.20664602389011028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.98459924324719,48.093958765426734]}"
0000000000000000001d_0,67.0,0.1237,0.0012,0.127,0.0514,0.0922,0.0757,0.0487,0.0659,0.2405,0.3748,0.3659,0.1014,84.0,200.0,47.0,-19.334909828437212,-11.572415450876488,-0.438025014474988,-0.4707500170916319,167,3.2117567,244.4839,0.8204014384584677,0.5262195577773094,0.6194332,0.3010157,0.7657277,0.10382158023128708,0.013451587673046328,0.02849048547297614,0.63709676,0.62753034,0.7604945,-0.42557058,0.18132296,5.033389,1.401764,-21,0.6911679484053548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67531386520669,48.127376093995984]}"
0000000000000000001e_0,61.0,0.1173,8.0E-4,0.0053,0.0031,0.0855,0.0577,0.0344,0.0302,0.0296,0.0282,0.0227,0.0079,41.5,9.0,26.5,-30.82763959154329,-24.789263503930947,0.19540000305278227,0.18697500304551795,170,2.0983534,238.89223,-0.04975759440375903,-0.021923990661033677,-0.49295774,0.35022524,0.73504275,0.023788380818853795,7.631497500875106E-4,0.002933173677087453,-0.38271606,-0.4722222,-0.22311397,0.04407285,0.89455783,0.055764362,0.009479052,-3,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.72409238513437,48.087311232324254]}"
